Dst-Nr.;KZ;Dst-Bezeichnung-offiziell;Dst-Bezeichnung lang;Dst-Abk;GO-Nr;GO-Abk;Ort;Gde-Nr;Gde-Name;Kanton;Betriebspunkt;Haltestelle;Bedienpunkt;Reiner Betriebspunkt;Tarifhaltestelle;KOORDE;KOORDN;KOORDZ;BPUIC
83638;7;Samnaun-Laret, West;;;801;PAG;Samnaun-Compatsch;3752;Samnaun;GR;*;*;;;;824758.1;205174.83;1754;8583638
19074;4;Polycom Aiwe;;AIWE;11;SBB CFF FFS;Valchava;3847;Val Müstair;GR;;;;;;824998.92;164999.99;2000;8519074
19073;6;Polycom Wurl1A1;;WURL;11;SBB CFF FFS;Valchava;3847;Val Müstair;GR;;;;;;824998.92;164999.99;2000;8519073
19068;6;Polycom Gowe1A1;;GOWE;11;SBB CFF FFS;Valchava;3847;Val Müstair;GR;;;;;;824998.92;164999.99;2000;8519068
19071;0;Polycom Slbg1A1;;SLBG;11;SBB CFF FFS;Valchava;3847;Val Müstair;GR;;;;;;824998.92;164999.99;2000;8519071
19065;2;Polycom Amst1A1;;AMSX;11;SBB CFF FFS;Valchava;3847;Val Müstair;GR;;;;;;824998.92;164999.99;2000;8519065
19066;0;Polycom Frik1A1;;FRIK;11;SBB CFF FFS;Valchava;3847;Val Müstair;GR;;;;;;824998.92;164999.99;2000;8519066
19072;8;Polycom Wide1A1;;WIDE;11;SBB CFF FFS;Valchava;3847;Val Müstair;GR;;;;;;824998.92;164999.99;2000;8519072
19076;9;Polycom Ulfd;;ULFD;11;SBB CFF FFS;Valchava;3847;Val Müstair;GR;;;;;;824998.92;164999.99;2000;8519076
19070;2;Polycom Oftr1A1;;OFTR;11;SBB CFF FFS;Valchava;3847;Val Müstair;GR;;;;;;824998.92;164999.99;2000;8519070
19069;4;Polycom Lfng1A1;;LFNG;11;SBB CFF FFS;Valchava;3847;Val Müstair;GR;;;;;;824998.92;164999.99;2000;8519069
19067;8;Polycom Glto1A1;;GLTO;11;SBB CFF FFS;Valchava;3847;Val Müstair;GR;;;;;;824998.92;164999.99;2000;8519067
83586;8;Bormio, Terme;;;801;PAG;;;;;*;*;;;;825009.67;150678.88;1230;8583586
83637;9;Samnaun-Laret, Dorf;;;801;PAG;Samnaun-Compatsch;3752;Samnaun;GR;*;*;;;;825033.1;205196.82;1732;8583637
83587;6;Bormio, Stazione Autolinee;;;801;PAG;;;;;*;*;;;;825057.64;150301.86;1210;8583587
83639;5;Samnaun-Laret, Abzweigung;;;801;PAG;Samnaun-Compatsch;3752;Samnaun;GR;*;*;;;;825154.1;205164.82;1693;8583639
74656;0;Lü, Lüsai;;;801;PAG;Lü;3847;Val Müstair;GR;*;*;;;;825292.93;166560.99;1745;8574656
74647;9;Fuldera, Furom;;;801;PAG;Fuldera;3847;Val Müstair;GR;*;*;;;;825300.93;165888.99;1603;8574647
81957;3;Samnaun-Compatsch, beim Kreuz;;;801;PAG;Samnaun-Compatsch;3752;Samnaun;GR;*;*;;;;825310.1;205187.82;1713;8581957
9765;9;Samnaun-Compatsch, Erlebnisbad;;;801;PAG;Samnaun-Compatsch;3752;Samnaun;GR;*;*;;;;825469.1;205258.81;1710;8509765
83627;0;Samnaun-Compatsch, Abzweigung;;;801;PAG;Samnaun-Compatsch;3752;Samnaun;GR;*;*;;;;825559.1;205058.81;1667;8583627
83628;8;Samnaun-Compatsch, Kirche;;;801;PAG;Samnaun-Compatsch;3752;Samnaun;GR;*;*;;;;825582.1;205269.81;1716;8583628
79814;0;Samnaun-Compatsch, Dorf;;;801;PAG;Samnaun-Compatsch;3752;Samnaun;GR;*;*;;;;825701.1;205313.81;1700;8579814
80143;1;Lü, Valpaschun;;;801;PAG;Valchava;3847;Val Müstair;GR;*;*;;;;825794.94;166285.0;1649;8580143
79859;5;Sta. Maria Val M., Pra da Vau;;;801;PAG;Sta. Maria Val Müstair;3847;Val Müstair;GR;*;*;;;;826142.91;163247.99;1780;8579859
79856;1;Valchava, spv. Plazzaraun;;;801;PAG;Valchava;3847;Val Müstair;GR;*;*;;;;826418.93;165568.0;1515;8579856
9707;1;Samnaun-Compatsch,Spissermühle;;;801;PAG;Samnaun-Compatsch;3752;Samnaun;GR;*;*;;;;826872.11;205381.78;1519;8509707
9700;6;Strada i. E., spv. Seraplana;;;801;PAG;Strada;3764;Valsot;GR;*;*;;;;827225.94;192538.82;1121;8509700
86169;0;Strada i.E., Seraplana scuola;;;801;PAG;Strada;3764;Valsot;GR;*;;;*;;827275.0;192700.0;1131;8586169
9951;5;Valchava, cumün;;;801;PAG;Valchava;3847;Val Müstair;GR;*;*;;;;827359.94;165311.0;1416;8509951
9749;3;Tschlin, cumün;;;801;PAG;Tschlin;3764;Valsot;GR;*;*;;;;827490.99;195111.82;1502;8509749
86836;4;38 Garage Tschlin;;;801;PAG;Tschlin;3764;Valsot;GR;*;;;*;;827536.0;195156.0;1512.699999999997;8586836
86619;4;Tankstelle Garage Tschlin;;;801;PAG;Tschlin;3764;Valsot;GR;*;;;*;;827536.0;195156.0;1512.699999999997;8586619
74737;8;Strada i. E., San Niclà;;;801;PAG;Strada;3764;Valsot;GR;*;*;;;;827559.98;194022.82;1072;8574737
81818;7;Tschlin, Terza Storta;;;801;PAG;Tschlin;3764;Valsot;GR;*;*;;;;827724.99;194916.81;1417;8581818
74781;6;Acla da Fans;;;801;PAG;Martina;3764;Valsot;GR;*;*;;;;828098.1;204765.75;1532;8574781
9887;1;Strada i. E., Cuncalada;;;801;PAG;Strada;3764;Valsot;GR;*;*;;;;828198.98;194474.81;1065;8509887
74648;7;Sta. Maria Val Müstair, scoula;;;801;PAG;Sta. Maria Val Müstair;3847;Val Müstair;GR;*;*;;;;828275.93;165362.99;1399;8574648
82840;0;Spiss, Abzw. Dorf;;;801;PAG;;;;;*;*;;;;828288.1;205119.75;1636;8582840
81094;5;Strada i. E., spv. Chaflur;;;801;PAG;Strada;3764;Valsot;GR;*;*;;;;828536.98;194601.8;1071;8581094
9869;9;Sta. Maria Val Müstair, posta;;;801;PAG;Sta. Maria Val Müstair;3847;Val Müstair;GR;*;*;;;;828761.93;165562.98;1376;8509869
9709;7;Strada i. E., Sclamischot;;;801;PAG;Strada;3764;Valsot;GR;*;*;;;;829168.99;195419.79;1054;8509709
74649;5;Sta. Maria Val Müstair, Sielva;;;801;PAG;Sta. Maria Val Müstair;3847;Val Müstair;GR;*;*;;;;829281.94;166074.97;1363;8574649
74855;8;Plattatschas;;;801;PAG;Sta. Maria Val Müstair;3847;Val Müstair;GR;*;*;;;;829329.94;164172.0;1785;8574855
74857;4;Umbrail, Schweizer Zoll;;;801;PAG;Sta. Maria Val Müstair;3847;Val Müstair;GR;*;*;;;;829648.89;158990.99;2499;8574857
79858;7;Sta. Maria Val M., Blockhütte;;;801;PAG;Sta. Maria Val Müstair;3847;Val Müstair;GR;*;*;;;;829840.94;163356.0;1866;8579858
79857;9;Sta. Maria Val M., Val Gronda;;;801;PAG;Sta. Maria Val Müstair;3847;Val Müstair;GR;*;*;;;;829912.92;161612.0;2107;8579857
82841;8;Spiss, Gstalden;;;801;PAG;;;;;*;*;;;;830010.11;204597.7;1523;8582841
74650;3;Müstair, Somvih;;;801;PAG;Müstair;3847;Val Müstair;GR;*;*;;;;830260.96;167657.99;1280;8574650
9798;0;Müstair, posta;;;801;PAG;Müstair;3847;Val Müstair;GR;*;*;;;;830262.96;168291.98;1255;8509798
85885;2;38 PU Garage Müstair (Oswald);;;801;PAG;Müstair;3847;Val Müstair;GR;*;;;*;;830290.99;167627.99;1275.199999999997;8585885
86625;1;Tankstelle PU BVM Müstair;;;801;PAG;Müstair;3847;Val Müstair;GR;*;;;*;;830290.99;167627.99;1275.199999999997;8586625
86843;0;38 PU Terretaz, Müstair;;;801;PAG;Müstair;3847;Val Müstair;GR;*;;;*;;830298.0;167347.99;1269.6000000000058;8586843
86835;6;38 Garage Martina;;;801;PAG;Martina;3764;Valsot;GR;*;;;*;;830516.01;197051.0;1036.5;8586835
9795;6;Martina, cunfin;;;801;PAG;Martina;3764;Valsot;GR;*;*;;;;830517.98;197018.76;1034;8509795
81567;0;Müstair, Clostra Son Jon;;;801;PAG;Müstair;3847;Val Müstair;GR;*;*;;;;830545.95;168668.97;1245;8581567
82839;2;Spiss, Noggels;;;801;PAG;;;;;*;*;;;;830993.1;203977.67;1408;8582839
81866;6;Müstair, cunfin;;;801;PAG;Müstair;3847;Val Müstair;GR;*;*;;;;831126.94;169266.95;1250;8581866
9886;3;Stilfserjoch/Stelvio;;;801;PAG;;;;;*;*;;;;831139.83;157358.99;2757;8509886
81867;4;Taufers i.M./Tubre, Grenze;;;801;PAG;;;;;*;*;;;;831227.94;169408.95;1246;8581867
83252;7;Taufers/Tubre, Valgarolabach;;;801;PAG;;;;;*;*;;;;831419.94;169837.94;1240;8583252
81868;2;Taufers i.M./Tubre,St.Nikolaus;;;801;PAG;;;;;*;*;;;;831560.94;170490.93;1246;8581868
83249;3;Taufers i.M./Tubre, St. Johann;;;801;PAG;;;;;*;*;;;;831817.95;170863.92;1229;8583249
80147;2;Nauders, Norbertshöhe;;;704;SAD Auto;;;;;*;*;;;;831968.99;198250.7;995;8580147
9960;6;Vinadi;;;801;PAG;Martina;3764;Valsot;GR;*;*;;;;831995.05;201593.66;1088;8509960
82207;2;Pfunds, Schalklhof;;;748;VVTIROL;;;;;*;*;;;;832269.07;202930.66;822;8582207
80144;9;Nauders, Hochfinstermünz;;;748;VVTIROL;;;;;*;*;;;;832312.04;202189.67;995;8580144
81869;0;Taufers, Rifair/Tubre, Rivaira;;;801;PAG;;;;;*;*;;;;832544.95;171517.9;1148;8581869
80145;6;Nauders, Unterdorf;;;748;VVTIROL;;;;;*;*;;;;833141.92;198262.89;995;8580145
82837;6;Nauders, Abzw. Martina;;;748;VVTIROL;;;;;*;*;;;;833370.91;197350.89;1395;8582837
81987;0;Nauders, Mühle;;;704;SAD Auto;;;;;*;*;;;;833373.91;197560.89;1394;8581987
80146;4;Nauders, Dorf;;;748;VVTIROL;;;;;*;*;;;;833377.91;197936.89;1394;8580146
80177;9;Pfunds, Kajetansbrücke;;;801;PAG;;;;;*;*;;;;833799.95;204754.87;992;8580177
5183;9;38 Extern SAD Reschenpass;;;801;PAG;;;;;*;;;*;;833857.91;192962.89;-9999;8505183
94179;9;Nauders, Bergkastelbahn;;;704;SAD Auto;;;;;*;*;;;;833911.89;196181.91;1400;8594179
93521;3;Reschenpass/Passo Resia;;;704;SAD Auto;;;;;*;*;;;;834048.9;191799.9;1507;8593521
81870;8;Laatsch/Laudes, Calvenbrücke;;;801;PAG;;;;;*;*;;;;835125.87;173152.85;966;8581870
93519;7;Reschen/Resia;;;704;SAD Auto;;;;;*;*;;;;835198.8;191049.91;1520;8593519
80176;1;Pfunds, Stuben Kirche;;;748;VVTIROL;;;;;*;*;;;;835662.91;206849.94;970;8580176
82206;4;Pfunds, Dorf;;;748;VVTIROL;;;;;*;*;;;;835743.91;206801.94;822;8582206
93518;9;Burgeis/Burgusio;;;704;SAD Auto;;;;;*;*;;;;836198.72;177999.87;1260;8593518
93517;1;Graun/Curon;;;704;SAD Auto;;;;;*;*;;;;836398.79;188499.89;1501;8593517
93516;3;St. Valentin/S. Valentino;;;704;SAD Auto;;;;;*;*;;;;836498.76;183999.88;1475;8593516
83859;9;Laatsch/Laudes, Dorf;;;801;PAG;;;;;*;*;;;;836529.7;174412.86;979;8583859
83826;8;St. Valentin, Fischerhäuser;;;704;SAD Auto;;;;;*;*;;;;836596.75;182309.88;1453;8583826
83439;0;Mals/Malles, Abzw. Schleis;;;704;SAD Auto;;;;;*;*;;;;836993.71;175702.86;1068;8583439
82208;0;Landeck, Gesundheitsamt;;;748;VVTIROL;;;;;*;*;;;;837081.29;225605.73;817;8582208
80161;3;Landeck, Zentrum;;;748;VVTIROL;;;;;*;*;;;;837182.3;225808.73;817;8580161
95097;2;Landeck, Rathausgarage;;;748;VVTIROL;;;;;*;*;;;;837229.29;225349.72;790;8595097
80175;3;Pfunds, Birkach;;;748;VVTIROL;;;;;*;*;;;;837262.93;208163.93;960;8580175
82209;8;Landeck, Stadtplatz;;;748;VVTIROL;;;;;*;*;;;;837265.29;225379.72;817;8582209
95096;4;Malles, staz. bus/Mals, Busbhf;;;704;SAD Auto;;;;;*;*;;;;837478.72;175649.86;1020;8595096
80162;1;Landeck, Perjener Brücke;;;748;VVTIROL;;;;;*;*;;;;837669.3;226514.72;817;8580162
9788;1;Landeck-Zams, Busbahnhof;;;748;VVTIROL;;;;;*;*;;;;837840.31;226700.72;817;8509788
81872;4;Mals, Bahnhof/Malles, stazione;;;801;PAG;;;;;*;*;;;;837840.72;175009.85;994;8581872
5185;4;38 Extern SAD Mals, Bhf;;;801;PAG;;;;;*;;;*;;837840.72;175010.85;-9999;8505185
85886;0;38 PU Terretaz, Mals Bhf;;;801;PAG;;;;;*;;;*;;837896.0;175002.0;0;8585886
80174;6;Pfunds, Lafairs;;;748;VVTIROL;;;;;*;*;;;;837931.94;208883.93;900;8580174
80160;5;Fliess, Jagglshütte;;;748;VVTIROL;;;;;*;*;;;;837946.29;225580.72;816;8580160
81876;5;Glurns/Glorenza, Tauferer Tor;;;801;PAG;;;;;*;*;;;;838258.71;173542.85;909;8581876
81877;3;Glurns/Glorenza, Rathaus;;;801;PAG;;;;;*;*;;;;838478.71;173569.85;920;8581877
80159;7;Fliess, Abzw. Eichholz;;;748;VVTIROL;;;;;*;*;;;;838660.2;224269.8;816;8580159
79757;1;Pfunds, Stein;;;748;VVTIROL;;;;;*;*;;;;839122.96;210059.92;970;8579757
80173;8;Pfunds, Schönegg;;;748;VVTIROL;;;;;*;*;;;;839455.97;210461.92;970;8580173
80172;0;Tösens, Tschupbach;;;748;VVTIROL;;;;;*;*;;;;840163.98;211416.92;900;8580172
80158;9;Fliess, Urgen;;;748;VVTIROL;;;;;*;*;;;;840312.07;223460.95;1264;8580158
80171;2;Tösens, Gemeindeamt;;;748;VVTIROL;;;;;*;*;;;;840702.0;212644.92;931;8580171
80157;1;Fliess, Nesselgarten;;;748;VVTIROL;;;;;*;*;;;;841036.07;223364.94;850;8580157
81754;4;Tösens, Steinbrücke;;;748;VVTIROL;;;;;*;*;;;;841653.01;213063.92;900;8581754
80156;3;Fliess, Neuer Zoll;;;748;VVTIROL;;;;;*;*;;;;842497.08;223096.93;916;8580156
80169;6;Ried im Oberinntal, St.Christi;;;748;VVTIROL;;;;;*;*;;;;842961.03;214877.91;877;8580169
81753;6;Ried im Oberinntal, Seilbahn;;;748;VVTIROL;;;;;*;*;;;;843065.04;215864.91;800;8581753
80168;8;Ried im Oberinntal, Trujen;;;748;VVTIROL;;;;;*;*;;;;843777.05;215976.91;877;8580168
80167;0;Ried im Oberinntal,Gemeindeamt;;;748;VVTIROL;;;;;*;*;;;;843988.05;216432.91;877;8580167
80154;8;Prutz, Postamt;;;748;VVTIROL;;;;;*;*;;;;844714.08;219028.91;866;8580154
81752;8;Prutz, Schwimmbad;;;748;VVTIROL;;;;;*;*;;;;844877.07;218074.91;800;8581752
80166;2;Prutz, Mittelschule;;;748;VVTIROL;;;;;*;*;;;;844883.07;217558.9;866;8580166
80155;5;Prutz, Untergufer;;;748;VVTIROL;;;;;*;*;;;;845039.1;220917.91;866;8580155
79404;0;Grône, coutoulaz;;;888;ASGS;;;;;*;*;;;;;;;8579404
79429;7;Grône, pramagnon;;;888;ASGS;;;;;*;*;;;;;;;8579429
79430;5;Bramois, camping;;;888;ASGS;;;;;*;*;;;;;;;8579430
88520;2;Bramois, La Borgne;;;888;ASGS;;;;;*;*;;;;;;;8588520
17480;5;Rastatt mobile Equipe;;RAS56;11;SBB CFF FFS;;;;;;;;;;;;;8517480
17845;9;Payerne 94;;PAY94;11;SBB CFF FFS;;;;;;;;;;;;;8517845
928;2;Albate-Camerlata (FQ);;;11;SBB CFF FFS;;;;;;;;;;;;;8500928
5355;3;Meroux (TGV) (FQ);;;11;SBB CFF FFS;;;;;;;;;;;;;8505355
17814;5;Mulhouse-Ville 94;;MUL94;11;SBB CFF FFS;;;;;;;;;;;;;8517814
4820;7;SNL-magg (fiktiv);;;190;SNL-magg;;;;;;;;;;;;;8504820
50624;6;Lausanne, Rovéréaz PAG;;;956;VöV;;;;;*;;;;*;;;;8550624
17793;1;Muri AG 97;;MI97;11;SBB CFF FFS;;;;;;;;;;;;;8517793
58724;6;Schliengen Bahnhof;;;956;VöV;;;;;*;;;;*;;;;8558724
17909;3;Singen (Htw) 97;;SI97;11;SBB CFF FFS;;;;;;;;;;;;;8517909
16088;7;Laufen 95;;LFN95;11;SBB CFF FFS;;;;;;;;;;;;;8516088
18777;3;Stutzegg-Tunnel Sisikon (UR);;STT;11;SBB CFF FFS;;;;;;;;;;;;;8518777
694;0;Laufen POST;;;801;PAG;;;;;;;;;;;;;8500694
21658;0;Thurgau Travel Weinfelden    O;;;11;SBB CFF FFS;;;;;;;;;;;;;8521658
58745;1;Kandern, Spinnerei;;;956;VöV;;;;;*;;;;*;;;;8558745
17542;2;Airolo 98;;AI98;11;SBB CFF FFS;;;;;;;;;;;;;8517542
50759;0;Unterseen, Widimatt PAG;;;956;VöV;;;;;*;;;;*;;;;8550759
17768;3;Carlson Vernier Bladonnet;;;11;SBB CFF FFS;;;;;;;;;;;;;8517768
21727;3;Incotrade Frauenfeld         O;;;11;SBB CFF FFS;;;;;;;;;;;;;8521727
2461;2;MAV-RB Budapest;;;11;SBB CFF FFS;;;;;;;;;;;;;8502461
50673;3;Neu St. Johann,KlosterkirchSO;;;956;VöV;;;;;*;;;;*;;;;8550673
58992;9;Zell i. W. Schönauer/Kirchstr;;;956;VöV;;;;;*;;;;*;;;;8558992
17817;8;Neuchâtel 98;;NE98;11;SBB CFF FFS;;;;;;;;;;;;;8517817
21765;3;Inexco Genève                O;;;11;SBB CFF FFS;;;;;;;;;;;;;8521765
58860;8;Schopfheim, Hebelstr./Vicemoo;;;956;VöV;;;;;*;;;;*;;;;8558860
60134;4;Gundholzen (D);;;956;VöV;;;;;*;;;;*;;;;8560134
3834;9;Carlson Zürich Josefstrasse;;;11;SBB CFF FFS;;;;;;;;;;;;;8503834
58690;9;Blansingen, Römerstrasse;;;956;VöV;;;;;*;;;;*;;;;8558690
9163;7;Chur RhB;;;72;RhB;;;;;;;;;;;;;8509163
7103;5;Bern P-VS-A Schulungsraum T158;;BNSR;11;SBB CFF FFS;;;;;;;;;;;;;8507103
16538;1;Kreuzlingen Hafen mobile Equip;;KRH56;11;SBB CFF FFS;;;;;;;;;;;;;8516538
17736;0;Laufenburg 98;;LFG98;11;SBB CFF FFS;;;;;;;;;;;;;8517736
58578;6;Lörrach, Wallbrunnstrasse;;;956;VöV;;;;;*;;;;*;;;;8558578
17557;0;Boncourt 98;;BCT98;11;SBB CFF FFS;;;;;;;;;;;;;8517557
85410;9;Horgen, Pausenplatz;;;801;PAG;;;;;*;;;*;;;;;8585410
50615;4;Lausanne, En Marin PAG;;;956;VöV;;;;;*;;;;*;;;;8550615
17652;9;Etzwilen 97;;EW97;11;SBB CFF FFS;;;;;;;;;;;;;8517652
17488;8;Trecate squadra mobile;;TREC56;11;SBB CFF FFS;;;;;;;;;;;;;8517488
18944;9;CH-Weit;;CHWEIT;11;SBB CFF FFS;;;;;;;;;;;;;8518944
16116;6;ECORT Testfiliale 2 Amadeus D;;;11;SBB CFF FFS;;;;;;;;;;;;;8516116
18751;8;Dachsen Süd;;DASU;11;SBB CFF FFS;;;;;*;;;*;;;;;8518751
17839;2;Palézieux 97;;PAL97;11;SBB CFF FFS;;;;;;;;;;;;;8517839
18143;8;Bern MCS BLS-bls;;;33;BLS-bls;;;;;;;;;;;;;8518143
15582;0;Hiltiberg (B);;HILB;11;SBB CFF FFS;;;;;*;;;*;;;;;8515582
2467;9;vNext-easyRide;;;11;SBB CFF FFS;;;;;;;;;;;;;8502467
15999;6;Besnate;;BESN;11;SBB CFF FFS;;;;;*;;;*;;;;;8515999
58570;3;Lörrach,St Friedrich-Ebert-St;;;956;VöV;;;;;*;;;;*;;;;8558570
17967;1;Wattwil 94;;WA94;11;SBB CFF FFS;;;;;;;;;;;;;8517967
18010;9;Ziegelbrücke 94;;ZB94;11;SBB CFF FFS;;;;;;;;;;;;;8518010
18559;5;Sorvilier Unterwerk (BKW);;SORU;11;SBB CFF FFS;;;;;;;;;;;;;8518559
2545;2;SNCB Voyageurs Int Bruxelles;;;11;SBB CFF FFS;;;;;;;;;;;;;8502545
58541;4;Lörrach, Friedhof;;;956;VöV;;;;;*;;;;*;;;;8558541
17455;7;Bochum Nord mobile Equipe;;BOCN56;11;SBB CFF FFS;;;;;;;;;;;;;8517455
16812;0;Romont équipe mobile;;ROM56;11;SBB CFF FFS;;;;;;;;;;;;;8516812
15455;9;Meggenmühle (Spw);;MEGG;11;SBB CFF FFS;;;;;*;;;*;;;;;8515455
17716;2;Koblenz 97;;KB97;11;SBB CFF FFS;;;;;;;;;;;;;8517716
19011;6;Bern Webshop B2C;;;11;SBB CFF FFS;;;;;;;;;;;;;8519011
18099;2;Löwenberg FstZ;;CLT;11;SBB CFF FFS;;;;;*;;;*;;;;;8518099
18115;6;Bern MCS WebService RhB;;;11;SBB CFF FFS;;;;;;;;;;;;;8518115
58510;9;Brombach, Schöpflin (LÖRRACH);;;956;VöV;;;;;*;;;;*;;;;8558510
3537;8;LRE (fiktiv);;;332;LRE;;;;;;;;;;;;;8503537
19303;7;UNO-Linie 600, km 157.508;;600157;11;SBB CFF FFS;;;;;;;;;;;;;8519303
60088;2;Riedheim (D);;;956;VöV;;;;;*;;;;*;;;;8560088
17735;2;Laufenburg 97;;LFG97;11;SBB CFF FFS;;;;;;;;;;;;;8517735
58517;4;Haagen (Baden), Sportplatz;;;956;VöV;;;;;*;;;;*;;;;8558517
58605;7;Degerfelden, Abzw Wehr;;;956;VöV;;;;;*;;;;*;;;;8558605
58763;4;Riedlingen, Erlenboden;;;956;VöV;;;;;*;;;;*;;;;8558763
17589;3;Bern Wylerfeld 97;;BNWF97;11;SBB CFF FFS;;;;;;;;;;;;;8517589
16130;7;ECORT Testfiliale 8 Sabre D;;;11;SBB CFF FFS;;;;;;;;;;;;;8516130
18282;4;Marin-Epagnier équipe mobile;;MEP56;11;SBB CFF FFS;;;;;;;;;;;;;8518282
64057;3;Bittelbrunn (D);;;956;VöV;;;;;*;;;;*;;;;8564057
58929;1;Fahl, Lawine;;;956;VöV;;;;;*;;;;*;;;;8558929
64918;6;Alberschwende;;;956;VöV;;;;;*;;;;*;;;;8564918
933;2;Busto Arsizio (FQ);;;11;SBB CFF FFS;;;;;;;;;;;;;8500933
18741;9;UNO Linie 470, km 38.76;;470038;11;SBB CFF FFS;;;;;;;;;;;;;8518741
15679;4;Samstagern HW;;SAMHW;11;SBB CFF FFS;;;;;;;;;;;;;8515679
58832;7;Maulburg, Teichmattstrasse;;;956;VöV;;;;;*;;;;*;;;;8558832
50530;5;Saignelégier, La Theurre CJ;;;956;VöV;;;;;*;;;;*;;;;8550530
18654;4;UNO Linie 251, km 32.6;;251032;11;SBB CFF FFS;;;;;;;;;;;;;8518654
18144;6;Bern MCS BLS-bn;;;34;BLS-bn;;;;;;;;;;;;;8518144
7864;2;Bern Bärenplatz;;;827;SVB Auto;;;;;;;;;;;;;8507864
58676;8;Weil (Rhein), Friedhof;;;956;VöV;;;;;*;;;;*;;;;8558676
935;7;Calde (FQ);;;11;SBB CFF FFS;;;;;;;;;;;;;8500935
19160;1;ELAZ MGB;;;93;MGB-bvz;;;;;;;;;;;;;8519160
21638;2;SST Genève                   O;;;1085;SBB      $ CFF      $ FFS      $;;;;;;;;;;;;;8521638
18314;5;Frossard Basel Hauptsitz;;;11;SBB CFF FFS;;;;;;;;;;;;;8518314
50383;9;Bus TRN/Autrvt;;;956;VöV;;;;;*;;;;*;;;;8550383
2642;7;Kuoni GTS (Schweiz) AG;Kuoni Global Travel Services (Schweiz) AG;;21584;KUONI;;;;;;;;;;;;;8502642
50355;7;Bus TL;;;956;VöV;;;;;*;;;;*;;;;8550355
17962;2;Winterthur 98;;W98;11;SBB CFF FFS;;;;;;;;;;;;;8517962
18745;0;UNO Linie 480, km 23.70;;480023;11;SBB CFF FFS;;;;;;;;;;;;;8518745
21862;8;TUI Suisse Ltd;;;11;SBB CFF FFS;;;;;;;;;;;;;8521862
16799;9;Colombier équipe mobile;;CLB56;11;SBB CFF FFS;;;;;;;;;;;;;8516799
55509;4;Le Locle-Col-des-Roches SNCF;;;956;VöV;;;;;*;;;;*;;;;8555509
15747;9;Wald 95;;WL95;11;SBB CFF FFS;;;;;;;;;;;;;8515747
50104;9;Albula;;;956;VöV;;;;;*;;;;*;;;;8550104
1193;2;Nyon TPN;;NTPN;738;TPN;;;;;;;;;;;;;8501193
18334;3;Tunnel de Courchavon Nord;;COHT;11;SBB CFF FFS;;;;;*;;;*;;;;;8518334
60162;5;Konstanz (Stadtlinien Bus) (D;;;956;VöV;;;;;*;;;;*;;;;8560162
17093;6;Brienzwiler ZB;;BRWZ01;86;ZB;;;;;;;;;;;;;8517093
1406;8;Montreux ZPG MOB;;;64;MOB;;;;;;;;;;;;;8501406
19730;1;tpg POS-Light;;;881;TPG;;;;;;;;;;;;;8519730
50354;0;Bahn VBG;;;956;VöV;;;;;*;;;;*;;;;8550354
16983;9;Genève équipe mobile;;GE56;11;SBB CFF FFS;;;;;;;;;;;;;8516983
16585;2;Salez-Sennwald mobile Equipe;;SAS56;11;SBB CFF FFS;;;;;;;;;;;;;8516585
19742;6;BLS Webshop;;;33;BLS-bls;;;;;;;;;;;;;8519742
3457;9;Zürich Bellevue VBZ;;;849;VBZ;;;;;;;;;;;;;8503457
58835;0;Neuenweg;;;956;VöV;;;;;*;;;;*;;;;8558835
50382;1;Bahn AB-RHB;;;956;VöV;;;;;*;;;;*;;;;8550382
15194;4;Beinwil am See 95;;BW95;11;SBB CFF FFS;;;;;;;;;;;;;8515194
2083;4;Efringen-Kirchen (FQ);;;11;SBB CFF FFS;;;;;;;;;;;;;8502083
3005;6;Zürich Zollfreilager;;ZZFL;11;SBB CFF FFS;;;;;*;;;*;;;;;8503005
58717;0;Obereggenen, Rathaus;;;956;VöV;;;;;*;;;;*;;;;8558717
15591;1;Seegut (B);;SEEG;11;SBB CFF FFS;;;;;*;;;*;;;;;8515591
1804;4;rts/fts Genève;;;11;SBB CFF FFS;;;;;;;;;;;;;8501804
18426;7;Bern MCS SVB Auto;;;827;SVB Auto;;;;;;;;;;;;;8518426
19078;5;BLAG Berg (fiktiv);;;872;BLAG Berg;;;;;;;;;;;;;8519078
16467;3;Bischofszell Nord mobil Equipe;;BZN46;11;SBB CFF FFS;;;;;;;;;;;;;8516467
2330;9;Railtour  Luxembourg;;;11;SBB CFF FFS;;;;;;;;;;;;;8502330
15231;4;Lugano 95;;LG95;11;SBB CFF FFS;;;;;;;;;;;;;8515231
21824;8;Sutter Hinterzarten          O;;;11;SBB CFF FFS;;;;;;;;;;;;;8521824
15586;1;Masans (B);;MASA;11;SBB CFF FFS;;;;;*;;;*;;;;;8515586
60119;5;Orsingen (D);;;956;VöV;;;;;*;;;;*;;;;8560119
16081;2;Villeneuve 95;;VIL95;11;SBB CFF FFS;;;;;;;;;;;;;8516081
16410;3;Bellinzona deposito Ceres;;BEDC;11;SBB CFF FFS;;;;;*;;;*;;;;;8516410
3092;4;Papierfabrik an der Sihl;;;78;SZU;;;;;*;;;*;;;;;8503092
19164;3;ELAZ ZB;;;86;ZB;;;;;;;;;;;;;8519164
50580;0;Bennau, Schwyzerbrugg AAGS;;;956;VöV;;;;;*;;;;*;;;;8550580
17994;5;Wald 94;;WL94;11;SBB CFF FFS;;;;;;;;;;;;;8517994
